EntryID,SenseID,EngDesc,SpaDesc,ZapDesc,AssociatedTaxa,SpecimenImagesByTaxa
E0085,S0882,"Name used for <Leucaena lanceolata> of the Fabaceae family, an abundant tree that reaches a height of 8 meters. Its leaves are made up of three to five pairs of smaller leaves. The flowers have white stamens and are distributed in spheres. The fruit is a flat, wide pod with noticeable seeds.","El guamúchil. Se conoce con este nombre a <Leucaena lanceolata> de la familia Fabaceae. Árbol abundante que alcanza una altura de 8 metros, las hojas se conforman de 3 a 5 pares de hojuelas. Las flores se disponen en esferas cuyos estambres son de color blanco. El fruto es una vaina aplanada y ancha en la que se marcan las semillas.","Ca binni Guidxibi sicari' rabicabe yagadi', huaxa cadi biquiichedi'ni. Laani nacani casi ti yaga la'. Risooni bia' xhono metru, ribeeni ti guie' naquichi'. Nabé nuuni ndaani gui'xhi'.",<Leucaena lanceolata>,"246a486c50252c8e131081b84860cba3,c1581e944ba9af9ba30669a9f584e47a,15192e03f30c9ff9e9eb2cb6be827fc3,bec76d79a246305abee89699db5db944,744c93f426a77047f3e51f2d048707ee,0078fb146133e08afad161ab7de638a8,ac6e533c4b7b0f2370d322ef43c0e60e,7ad35429809aabd54d7dd1b0e3c74be9,a852783f151ed15da89c6a9dac57b1cd,fc61a22caf75541102dfbe23f4dc366d"
E0957,S0883,Lime tree.,Árbol de lima.,"Nacani ti yaga xada, qué risoopeni, ca bandaga xtini dxi gueela' nayaaca', ora nari'ni' ca bandagadi' nuu tu riguuni lu xpido' ne nuu gunaa rulaadxini ique, purti' nabé rinda' naxhini. Rudiini ti cuananaxhi nabidolaga, cadi naí'di'ni, naquiiñe' gócabeni ora nagüini, pacaa la zabeeni gui'dxu' ruaacabe. Ricáni lu beeu xandu', ngue runi nabé rugaandacabeni lu biyee.",,
E0958,S0884,Lemon tree.,Limonero.,"Cadi ti yaga limonsi nga nuu, nuucani rudiicani limon biuxe ne nuucani rudiicani limon ro', nuucani napacani biidxi' ne nucaani qué gapadi'cani. Yaga limondi', nacani ti yaga xada napa guichi risoo bia' chonna metru, ribeeni ti guie' naquichi' ne rudiini ti xca nabidola naga' nabé naí'. Nabé riquiiñe binni lu guendaró, ria'rineni bere, benda, beela. ribeeni xho' lanna'. Ne laaca ruxhiicabeni lu ti tapadu bere pacaa tapadu benda. Laani runinecabe ti 'chile pastor', biraru' ra riquiiñecabeni lu guendaró.",,
E0672,S0885,"Name used to refer to <Gyrocarpus mocinoi> of the Hernandiaceae family, an abundant tree that reaches a height of 10 meters. It has smooth, dark gray bark. The leaves are wide at the bottom and have three points or cut-outs. These trees completely lose their leaves during the dry season. Both the flowers and fruit are a yellowish-green color. The fruit is a small nut with two long wings up to 10 centimeters long. When the wind causes them to fall from the tree, they twirl to the ground in a unique manner.","Con este término se designa a <Gyrocarpus mocinoi> de la familia Hernandiaceae. Estos son árboles abundantes que alcanzan una altura de 10 metros, su corteza es lisa y de color gris opaco. Las hojas son anchas en la parte de abajo y con tres puntas o recortes. Estos árboles pierden totalmente sus hojas en la temporada de sequía. Tanto sus flores como sus frutos son de color verde amarillento. El fruto es una pequeña nuez con dos alas largas de hasta 10 cm de largo, que al desprenderse del árbol por efecto del viento, caen girando de manera singular.",Laani nga ti yaga risoo bia' chii metru nabé nuu ndaani gui'xhi'. Ribeeni ti guie' naga' naguchi ne luni ricá ti xca laaca naga' naguchi. Napani niidxi.,<Gyrocarpus mocinoi>,"43b7fd51b90f8a52a0b4ca800cb7e394,1ead4cfbfe24ec02534c6650edff0d03,e8a7bf5322c330befa18c45aafb23798,5b6d2c9294fd245e538fb799a21c94ee,cb59370da3a8bd824dfa00100d259259,657dcd219ce2287f37a8be01aa7e4f2e,0fce7518117125b4568083757117547a,4e7e5f5fb157bed5800a2d429d125d59,c3883ab84eb3fb2178c21077bc712a23,f432651588f967385c9cb8ffc2e2df0b,5dbf5d570714265afec3955a3bb4fa1b,fe3d3dcc1457df5f08a6b812f2a502ae,222e6f5f7908aeab6ad0b4e49ceddb67,cea612c3d743222d2575241a09b44a22"
E0959,S0886,Mandarin tree.,Árbol de mandarina.,"Cadi ti yaga mandarinasi nga nuu. Nuu ni rudii mandarina cha'hui', ni nanaande' guidiladi ne nanaxhi. Ne nuuni rudiini ti mandarina ni nalase' guidiladi, má naí'. Ca binni Guiigudaa (Petapa), nabé rudxiibaca' Mandarinadi'.",,
E0086,S0887,Mango tree.,Árbol de mango.,"Cadi ti yaga mangusi nga nuu. Nuu mangu manila, mangu criollo, mangu piña, mangu ataulfo, biraru'ni lu mangu. Guirásicani huaxa nanaxhicani. Ca xpandagani nayu'la'.",,
E0961,S0888,Apple tree.,El manzano.,"Yagadi' que rihuinnidini' cheri', nuuni ra naga'nda'. Cadi yaga ro'di'ni, cadi naro'ba'di' xpandagani. Nuuni rudiini manzana guchi, manzana xiñá', manzana yaa. Yanna nabé cayó binni manzana yaadi', purti' nácabe racaneni binni napa dxiña.",,
E0784,S0889,Leafy tree.,Árbol frondoso.,"Sicari' rabicabe intiisi yaga nazaaca, cani ruzaani' xpandaga ne nayaa xhaata' ladi.",,
E0089,S0890,Fruit that produces the fruit called <nanche> in Spanish.,El nanche.,"Yagadi' qué racadi'ni yaga ro', naga'ni. Rudiini ti cuananaxhi riguchi ora ma nagüi. Chupa neza yagadi', nuuni la? Rudiini nanche nabiuxe, ne nuuni la? Rudiini nanche namboolo'. Nabé rinda' naxhini. Nuu binni róni zacasi, pacaa runicabeni bolis. Huaxie'si tu runini nisa naga'nda'.",,
E0965,S0891,Orange tree.,El naranjo.,"Yagadi' qué risoope', napani guichi, riula'dxi'ni nisa ngue runi naga' ca xpandagani, rudiini ti cuananaxhi nabidola, nuu bieque cuananaxhidi' riree nanaxhi, pacaa nanaxhi naí', pacaa naí'.",,
E0966,S0892,Wild fig tree.,El higo o amate silvestre.,"Laaca rabicabeni du'ga' gui'xhi'. Risooni, rigaani ra nuu nisa, ngue runi dxi gueela' naga'ni. Yaga danini, ne rihuinnini lu Guidxiguie' lu xhisi nisaguie, ora ma' né guiigu'ni. Rudiini ti xca casi ga du'ga', ró guidiribeelani.",,
E0967,S0893,Elastic polymer made from plant sap.,El hule.,"Rabicabeni yaga niidxi', purti' ribeeni ti tini naquichi' ne nala'sa'.",,
E0968,S0894,"Name for the species <Azadirachta indica>, a tree not native to Mexico. It reaches a height of 5 meters. It produces white flowers in large clusters up to 25 centimeters across. It has a green fruit with a single seed. Experts in La Ventosa consider this tree to have medicinal properties for treating diabetes.","El nin. Se reconoce con este nombre a la especie introducida (no nativa de) México, <Azadirachta indica>. Árbol que alcanza una altura de 5 metros. Sus flores son blancas y se disponen en racimos grandes de más de 25 centímetros, y sus frutos son verdes de una sola semilla. Los conocedores de La Ventosa consideran que tiene propiedades medicinales contra la diabetes.","Yagadi' risoo bia' gaayu metru, napani xtale bandaga, rinda' naxhini huaxhinni, riladxini biuxi'. Ca binni napa dxiña rugaaguica' chupa xpandagani ne re'cani, que rugaaguidi'cabe xtaleni ti nabé nandá'ni.",<Azadirachta indica>,"5c9e9da4946b535cc5bffc0caac90b16,90871f73d9a36a4234b0a0439b1f60e3,b514f351aee45fa8da51cd19d7fd356e,0f186b913b6bd6bc9cc1d2547640591f,62f602329ee77f2542e5b2cecaefdee2,f69cff99cda38111a19745f9622e5c6a,288a0d35143235946028aa53cfa458f3,63c011ef95ddb3f08f2fd9e58e303973,7fc3d079abfadb150112a918d29e1c08,c93b62b3d7aa58ad12dd63924fbe5fb7,bb723dc3bf4b5507f5f9450e4137badd"
E0969,S0895,Mangrove.,El mangle.,"Laaca rabicabeni yaga zidi, rindanini ruaa nisado', rudiini ti guixi ni riquiiñe ca binni guuze' para gugaaguineca' bendabuaa.",,
E0090,S0896,Papaya tree.,El papayo.,"Nuuni la? Nasooni ne nuuni la? Nachucuni, rudiini ti bandaga nabata ne nabiaa, ne dede ra bayannini ricá ca xcuananaxhini. Ca cuananaxhidi' nayu'la'ca', naguchi ladica' ne nabini. Nabé napacani niidxi, ne naxiña'ga ndaani'cani. Nanixecani.",,
E0746,S0897,"Name for the species <Jacaratia mexicana> of the Caricaceae family, an abundant tree that reaches a height of 15 meters. Its leaves are composed of five smaller leaves distributed like the fingers of a hand. They fall during the dry season. The flowers are yellowish-white and the fruit is large and elliptical with five ribs. In La Ventosa the fruit is considered edible but is not generally eaten. This tree has an exudate that smells of jasmine.","La papaya de monte o papaya orejona. Se nombra así a la especie <Jacaratia mexicana>, de la familia Caricaceae. Árbol abundante que alcanza una altura de 15 metros. Sus hojas se conforman de cinco hojuelas dispuestas como los dedos de la mano, y se caen durante la época de sequía. Sus flores son de color blanco amarillento. Sus frutos son grandes, de forma elíptica con 5 costillas. En La Ventosa se considera que los frutos  son comestibles aunque no se acostumbra comerlos. Este árbol presenta un exudado con un olor a jazmín.","Yagadi' rindani gui'xhi'ni necape' zanda gó binnini que rópecabeni. Risooni bia' chiiñu metru, ribeeni ti guie' naquichi' ne naguchiga. Napani niidxi ne rinda'ni jazmin. Lu diidxaxtia rabicabeni 'papaya orejona'.",<Jacaratia mexicana>,"fc439c0557cd20d375ecb133f8217da3,627ae558ef095436fb18ccdbcb61577d,6f16b58ac9aa97a58ae7dd1b8b8a8f0b,2d50043fd3761679048b84ef94e31fff,cf7164845f95d45bc4f7d9c55338577c,fa500cf373bbeb7138fca1a6cd3fd48e,78837e41504c1c8de9799c255e3f9db7,6e128f7ef36c9b376e47229188c1cc64,e00867ce7476696657a3056146250108"
E0743,S0898,Papaya tree that produces fruit.,El papayo que produce fruta.,Yaga papaya ni rudii cuananaxhi.,,
E0091,S0899,Papaya tree that does not produce fruit.,El papayo que no produce fruta.,"Sicari' rabicabe yaga papaya ni qué rudii cuananaxhi, ngue runi ndaani' nabaana ridiiñeni ne ridindenecabeni ti gudiini cuananaxhi, pacaa susabacabeni.",,
E0971,S0900,Pine tree.,El pino.,"Yagadi' risoo mbaayani. Rapasi binnini ra lidxi, ora nahuiini'ni la? rusuchaahui' binnini lu beeu diciembre, rugaanda má biaani' huiini' luni.",,
E1261,S0901,"Large tree, known in Spanish as <pirul>. Possibly <Schinus molle>.",El pirul. Posiblemente <Schinus molle>.,"Yagadi' risoo xhaatani, dxi gueela' naga'ni, ca xpandagani rinda' naxhi. Nuu binni ná rusiandani ru, guidxiga ne guendahuarábidxi.",,
E0765,S0902,"Name used for the species <Jatropha alamanii> of the Euphorbiaceae family, a tree with a height of 2.5 to 3 meters. It leaves are wide at their base and have five lobes similar to an open hand. Its flowers are cream-colored, and its fruit is a green capsule that releases seeds when dry. It produces a transparent exudate.","El piñón. Con este nombre se denomina a <Jatropha alamanii> de la familia Euphorbiaceae. Se trata de un árbol de 2.5 a 3 metros, de hojas anchas en la base y con 5 lóbulos asemejando a la palma de la mano abierta. Sus flores son color crema y sus frutos son capsulas verdes que al secar dejan salir las semillas. Estos árboles presentan un exudado de color transparente.",Yagadi' risooni bia' gaayu metru ribeeni ti guie' nayu ne rudiini ti xca naga'. Nabé nuuni ndaani gui'xhi'. Napani ti tini naya'ni.,<Jatropha alamanii>,"718e37575473a949b8ec2bfc9b5d75c1,ed2f6b9a0fd40f730afce6cb398fd01e,9815e911e9d9b82f700c4f30efd73a4b,d5d11ee931248dfd4799cc80bc54607f,048d79555998ddf9dd5ba8efc564b2d5"
E0972,S0903,Type of tree that is naturally hollow. Eustaquio Jiménez Girón in his Guía Gráfico-Fonémica para la Escritura y Lectura del Zapoteco states that it is used for making kites.,Tipo de árbol que por naturaleza es hueco. Eustaquio Jiménez Girón en su Guía Gráfico-Fonémica para la Escritura y Lectura del Zapoteco describe que se utiliza en la fabricación de papalotes.,"Ná ta Taquiu Nigui lu xqui'chi': Pa sicca rica Diidxaza xti Guidxiguie', sicari' rabicabe intiisi yaga nariga, ngue runi biquiiñe ca xcuidini para guza'ca' papalote (biguidi' gui'chi') xtica'. Zanda gacani ti yaga qué gapa ladxido', nala'sa' ne nasisi.",,
E0973,S0904,Oak.,El roble.,"Yagadi' risoo xhaatani, yaga cha'hui'ni, ngue runi nabé riguiñentaacabeni, riguuni xtale baca'nda' ne rudiini ti guie' nabé sicarú.",,
E1105,S0905,"Name for the species <Zanthoxylum fagara> of the Rutaceae family, a tree that reaches a height of 5 meters. It has abundant branches that sometime rest on the ground. The trunk and branches have thorns that are curved like hooks. The leaves are composed of various smaller leaves and have a wavy border. They produce a lemony aroma. The flowers are greenish, and the fruit is small with a black seed. The trunk has cone-shaped thorns similar to those of the ceiba tree. The wood is used to make posts.","El tachuela. Nombre que se asigna a la especie de Rutaceae, <Zanthoxylum fagara>. Árbol que alcanza una altura de 5 metros, de abundantes ramas que en ocasiones se posan en el suelo, los troncos y ramas presentan espinas curvas como ganchos, las hojas se conforman de varias hojuelas con el borde ondulado y presentan aroma a limón, las flores son verdosas, los frutos son pequeños y la semilla es negra. El tronco presenta espinas cónicas semejantes a las de la ceiba. Su madera se utiliza para hacer postes.","Yagadi' risoo bia' gaayu' metru, rului'ni yaga bioongo'. Yaga xtni runicabe laa yagale'. Rudiini ti xca naga', napani tini xiñá'. Nabé nuuni ndaani' gui'xhi'.",<Zanthoxylum fagara>,
E0974,S0906,"Tamarind. Tree not native to Mexico corresponding to the species <Tamarindus indica> of the Fabaceae family. In La Ventosa it is scarce and reaches a height of 10 meters. It has yellow flowers with red stripes. Its fruit is a brown pod with a fleshy interior that ripens in August and September. This name is used for both the tree and the fruit, which is used in a variety of ways in the kitchen, for example for drinks and for a dessert made with chili powder, salt and sugar. The leaves are believed to have medicinal properties to treat inflammation and skin rashes. When used for this purpose, they are soaked in alcohol and placed on the affected part of the body.","El tamarindo. Árbol no nativo, cultivado en México, perteneciente a la especie <Tamarindus indica> de la familia Fabaceae. En La Ventosa es escaso y alcanza una altura de 10 metros. Sus flores son amarillas con rayas rojas y sus frutos son  vainas de color café e interior carnoso que maduran en agosto y septiembre. Con este nombre se denomina tanto al árbol como al fruto el cual se utiliza en la cocina para la elaboración de aguas frescas y de un dulce con chile, sal y azúcar. A las hojas se les atribuyen propiedades medicinales contra la inflamación y las erupciones cutáneas. Para su tratamiento, las hojas se remojan en alcohol y se colocan sobre la parte afectada del cuerpo.","Yagadi' risoo bia' chii metru, binni que riula'dxini ti nabé rucheecheni ca bandaga biuxe xtini, ribeeni caadxi guie' huiini naguchi que gapa xho', napani ti doo naxiñá'. Cuananaxhi xtini naí', nuu binni runini nisa naga'nda. Dxique ca binnigola bi'nica' ti biruchu' gudó xcuidi gudxicabe laa tama xiguiidi, ribee xcuicabeni ne ruguchacabeni guiiña', zidi ne dxiña. Ne laaca napacabeni casi xcuana' yuuba' ladi, yuuba' laya ne gui'dxu. Riguucabe ca xpandagani ndaani nisadxu'ni alcohol ne riguixhecabeni ladi binni pa cayuuba' ladi, pa cayuuba' laya, pa napa gui'dxu. Ricáni lu beeu agosto ne septiembre.",<Tamarindus indica>,"98eec90c17cfa51978b341c96071a605,8c6ca81836b1ea29d509f54fa01f2266,a335eed9f4f85c0ca2c25d5266a6961d,8e672c2b13122a694df4af7ff4da6d3c,abf1a792d6618fea4dde746d5480c250,22e66ac4b4c2cd8d91c21c6b2e0ae920,88f5a57f20d5c47d5aad2494e710c537"
E0976,S0907,Tree that exudes latex.,Árbol que exuda látex.,Intiisi yaga ribee tini.,,
E0975,S0908,"Name for the species <Indigofera suffruticosa> of the Fabaceae family, an abundant shrub that reaches a height of 60 centimeters. It has many branches, and its leaves are made up of up to 17 smaller, elliptical leaves. Its flowers are red, and its fruit is a small, round, curved pod. In the past, the seeds were used to produce ink, in a similar way to those of the tree known as <xhaga la>.","Con este nombre se reconoce a <Indigofera suffruticosa>, perteneciente a la familia Fabaceae. Arbusto abundante que alcanza una altura de 60 centímetros y presenta muchas ramas. Sus hojas se conforman de hasta 17 hojuelas elípticas. Sus flores son rojas y sus frutos son pequeñas vainas verdes, algo redondeadas y curvadas. Anteriormente se utilizaban las semillas de este arbusto para producir tinta de manera similar a como se utilizaba la semilla del árbol que se conoce como <xhaga la>.","Nacani ti guixi bandaga risoo bia' chonnalategande centimetru ribeeni ti guie' naxiñá' ne napani ti xca naga'. Ndaani xpiidxini ribeecabe lana riquiiñe' lu guendaridiee, casixa riquiiñe' xpiidxi' xhaga la'.",<Indigofera suffruticosa>,
